,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
71,2016-03-13,7266.0451342117085,-577.4032797112311,9630.982005402644,7266.0451342117085,7266.0451342117085,-2813.5937868959018,-2813.5937868959018,-2813.5937868959018,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.03771388603076,392.03771388603076,392.03771388603076,248.51452629006792,248.51452629006792,248.51452629006792,0.0,0.0,0.0,4452.451347315807
72,2016-03-14,7266.420675259191,-963.3101540608495,9331.749725500906,7266.420675259191,7266.420675259191,-3041.68814746142,-3041.68814746142,-3041.68814746142,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030200335,111.70150030200335,111.70150030200335,300.7563793085771,300.7563793085771,300.7563793085771,0.0,0.0,0.0,4224.732527797771
73,2016-03-15,7266.796216306675,-1413.3900609400266,8626.687654038446,7266.796216306675,7266.796216306675,-3758.8146194801893,-3758.8146194801893,-3758.8146194801893,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661750322,-656.6726661750322,-656.6726661750322,352.00407376684296,352.00407376684296,352.00407376684296,0.0,0.0,0.0,3507.9815968264857
74,2016-03-16,7267.171757354159,-875.4087355293144,9439.65815223428,7267.171757354159,7267.171757354159,-3114.85031870616,-3114.85031870616,-3114.85031870616,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812349577,-61.55397812349577,-61.55397812349577,400.8496864893361,400.8496864893361,400.8496864893361,0.0,0.0,0.0,4152.3214386479995
75,2016-03-17,7267.547298401643,-1145.8705587810837,9208.83236255646,7267.547298401643,7267.547298401643,-3036.281830279836,-3036.281830279836,-3036.281830279836,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.11783552394437,-28.11783552394437,-28.11783552394437,445.9820323161093,445.9820323161093,445.9820323161093,0.0,0.0,0.0,4231.265468121807
76,2016-03-18,7267.9228394491265,-640.0633713340592,8991.241588488669,7267.9228394491265,7267.9228394491265,-3091.6856583335602,-3091.6856583335602,-3091.6856583335602,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157273993,-123.75732157273993,-123.75732157273993,486.2176903111805,486.2176903111805,486.2176903111805,0.0,0.0,0.0,4176.237181115566
77,2016-03-19,7268.298380496611,-526.5075821702325,9938.168138097852,7268.298380496611,7268.298380496611,-2567.255502358006,-2567.255502358006,-2567.255502358006,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720818836,366.36258720818836,366.36258720818836,520.5279375058057,520.5279375058057,520.5279375058057,0.0,0.0,0.0,4701.0428781386045
78,2016-03-20,7268.673921544095,-302.0192535969362,10212.43626056972,7268.673921544095,7268.673921544095,-2514.0473137465638,-2514.0473137465638,-2514.0473137465638,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138859407,392.0377138859407,392.0377138859407,548.0609994394958,548.0609994394958,548.0609994394958,0.0,0.0,0.0,4754.626607797531
79,2016-03-21,7269.049462591579,-87.56879845962415,9493.928592227094,7269.049462591579,7269.049462591579,-2774.285365704756,-2774.285365704756,-2774.285365704756,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030150312,111.70150030150312,111.70150030150312,568.1591610657416,568.1591610657416,568.1591610657416,0.0,0.0,0.0,4494.764096886824
80,2016-03-22,7269.425003639062,-1241.5266247367979,9060.88341548535,7269.425003639062,7269.425003639062,-3530.448268263057,-3530.448268263057,-3530.448268263057,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661749192,-656.6726661749192,-656.6726661749192,580.3704249838627,580.3704249838627,580.3704249838627,0.0,0.0,0.0,3738.9767353760053
81,2016-03-23,7269.800544686545,-829.1567462265518,9548.43434033634,7269.800544686545,7269.800544686545,-2931.245452696668,-2931.245452696668,-2931.245452696668,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812337533,-61.55397812337533,-61.55397812337533,584.4545524987077,584.4545524987077,584.4545524987077,0.0,0.0,0.0,4338.555091989878
82,2016-03-24,7270.17608573403,-572.0944326400734,9499.982387763277,7270.17608573403,7270.17608573403,-2901.880389945939,-2901.880389945939,-2901.880389945939,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524708333,-28.117835524708333,-28.117835524708333,580.3834726507699,580.3834726507699,580.3834726507699,0.0,0.0,0.0,4368.295695788091
83,2016-03-25,7270.551626781514,-913.0506582148926,9803.72584074576,7270.551626781514,7270.551626781514,-3009.5671574937232,-3009.5671574937232,-3009.5671574937232,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157191722,-123.75732157191722,-123.75732157191722,568.3361911501939,568.3361911501939,568.3361911501939,0.0,0.0,0.0,4260.9844692877905
84,2016-03-26,7270.927167828998,-413.50386498166273,9828.756355195377,7270.927167828998,7270.927167828998,-2539.0949686214185,-2539.0949686214185,-2539.0949686214185,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720880437,366.36258720880437,366.36258720880437,548.6884712417772,548.6884712417772,548.6884712417772,0.0,0.0,0.0,4731.83219920758
85,2016-03-27,7271.30270887648,-487.7068447875046,9798.932750440708,7271.30270887648,7271.30270887648,-2540.1106248210485,-2540.1106248210485,-2540.1106248210485,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.037713886245,392.037713886245,392.037713886245,521.9976883647067,521.9976883647067,521.9976883647067,0.0,0.0,0.0,4731.192084055432
86,2016-03-28,7271.678249923964,-810.7444589021403,9567.758097165713,7271.678249923964,7271.678249923964,-2853.4611499546545,-2853.4611499546545,-2853.4611499546545,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030088968,111.70150030088968,111.70150030088968,488.98337681645654,488.98337681645654,488.98337681645654,0.0,0.0,0.0,4418.21709996931
87,2016-03-29,7272.0537909714485,-1520.2008831928993,8756.136757831464,7272.0537909714485,7272.0537909714485,-3660.314606569256,-3660.314606569256,-3660.314606569256,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661748062,-656.6726661748062,-656.6726661748062,450.50408667755096,450.50408667755096,450.50408667755096,0.0,0.0,0.0,3611.7391844021927
88,2016-03-30,7272.429332018933,-678.3085673045331,9243.757001360565,7272.429332018933,7272.429332018933,-3108.1687544909355,-3108.1687544909355,-3108.1687544909355,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812325163,-61.55397812325163,-61.55397812325163,407.5312507043167,407.5312507043167,407.5312507043167,0.0,0.0,0.0,4164.260577527997
89,2016-03-31,7272.804873066417,-1064.8751952223215,9199.165623506053,7272.804873066417,7272.804873066417,-3121.1430406322024,-3121.1430406322024,-3121.1430406322024,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524517545,-28.117835524517545,-28.117835524517545,361.1208219643159,361.1208219643159,361.1208219643159,0.0,0.0,0.0,4151.661832434214
90,2016-04-01,7273.1804141139,-979.4987612493535,9359.610983433022,7273.1804141139,7273.1804141139,-3265.5198661173545,-3265.5198661173545,-3265.5198661173545,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157331203,-123.75732157331203,-123.75732157331203,312.3834825279578,312.3834825279578,312.3834825279578,0.0,0.0,0.0,4007.6605479965456
91,2016-04-02,7273.555955161384,-659.1910681026554,10008.639082378677,7273.555955161384,7273.555955161384,-2825.329198933981,-2825.329198933981,-2825.329198933981,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720942044,366.36258720942044,366.36258720942044,262.45424092859884,262.45424092859884,262.45424092859884,0.0,0.0,0.0,4448.226756227403
92,2016-04-03,7273.931496208867,-533.7411090621587,9819.693702925393,7273.931496208867,7273.931496208867,-2849.6460817606276,-2849.6460817606276,-2849.6460817606276,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.037713885412,392.037713885412,392.037713885412,212.46223142596125,212.46223142596125,212.46223142596125,0.0,0.0,0.0,4424.28541444824
93,2016-04-04,7274.307037256352,-913.656086151106,9001.300176692117,7274.307037256352,7274.307037256352,-3178.943024799828,-3178.943024799828,-3178.943024799828,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030184516,111.70150030184516,111.70150030184516,163.50150197032733,163.50150197032733,163.50150197032733,0.0,0.0,0.0,4095.3640124565236
94,2016-04-05,7274.682578303835,-1907.4803860038387,8436.908212981418,7274.682578303835,7274.682578303835,-3994.215161874677,-3994.215161874677,-3994.215161874677,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661751784,-656.6726661751784,-656.6726661751784,116.60353137250213,116.60353137250213,116.60353137250213,0.0,0.0,0.0,3280.4674164291578
95,2016-04-06,7275.058119351319,-1533.7139322903022,8525.62527541136,7275.058119351319,7275.058119351319,-3442.9878539499305,-3442.9878539499305,-3442.9878539499305,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812492308,-61.55397812492308,-61.55397812492308,72.71215124699295,72.71215124699295,72.71215124699295,0.0,0.0,0.0,3832.0702654013885
96,2016-04-07,7275.433660398803,-1325.682822321138,9341.005439984967,7275.433660398803,7275.433660398803,-3449.602395583364,-3449.602395583364,-3449.602395583364,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.11783552547744,-28.11783552547744,-28.11783552547744,32.66146701411339,32.66146701411339,32.66146701411339,0.0,0.0,0.0,3825.831264815439
97,2016-04-08,7275.809201446287,-1195.4230659240025,8730.461510821811,7275.809201446287,7275.809201446287,-3580.7460714604695,-3580.7460714604695,-3580.7460714604695,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157235512,-123.75732157235512,-123.75732157235512,-2.8427228161140143,-2.8427228161140143,-2.8427228161140143,0.0,0.0,0.0,3695.063129985818
98,2016-04-09,7276.18474249377,-1230.165178274778,9096.541321920238,7276.18474249377,7276.18474249377,-3121.0210556612888,-3121.0210556612888,-3121.0210556612888,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258721003657,366.36258721003657,366.36258721003657,-33.23761579932452,-33.23761579932452,-33.23761579932452,0.0,0.0,0.0,4155.16368683248
99,2016-04-10,7276.560283541254,-861.0232735713776,9115.70902753446,7276.560283541254,7276.560283541254,-3120.222236741431,-3120.222236741431,-3120.222236741431,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138860879,392.0377138860879,392.0377138860879,-58.113923555518575,-58.113923555518575,-58.113923555518575,0.0,0.0,0.0,4156.338046799823
100,2016-04-11,7276.935824588738,-1135.3642729822484,9042.383934423626,7276.935824588738,7276.935824588738,-3419.666583983372,-3419.666583983372,-3419.666583983372,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030128826,111.70150030128826,111.70150030128826,-77.2220572126607,-77.2220572126607,-77.2220572126607,0.0,0.0,0.0,3857.2692406053657
101,2016-04-12,7277.311365636222,-1703.7543063217656,8376.533325128774,7277.311365636222,7277.311365636222,-4201.2926315017585,-4201.2926315017585,-4201.2926315017585,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661745987,-656.6726661745987,-656.6726661745987,-90.47393825515904,-90.47393825515904,-90.47393825515904,0.0,0.0,0.0,3076.0187341344636
102,2016-04-13,7277.686906683706,-1513.3501720309207,8349.67212751515,7277.686906683706,7277.686906683706,-3613.6405152297125,-3613.6405152297125,-3613.6405152297125,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812480267,-61.55397812480267,-61.55397812480267,-97.94051003290971,-97.94051003290971,-97.94051003290971,0.0,0.0,0.0,3664.0463914539937
103,2016-04-14,7278.062447731189,-1689.3400366457713,8417.69224681027,7278.062447731189,7278.062447731189,-3582.108999868228,-3582.108999868228,-3582.108999868228,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524135966,-28.117835524135966,-28.117835524135966,-99.84513727209159,-99.84513727209159,-99.84513727209159,0.0,0.0,0.0,3695.9534478629616
104,2016-04-15,7278.437988778674,-1592.8741042179367,8753.991392504686,7278.437988778674,7278.437988778674,-3674.4565335512516,-3674.4565335512516,-3674.4565335512516,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157153234,-123.75732157153234,-123.75732157153234,-96.55318490771937,-96.55318490771937,-96.55318490771937,0.0,0.0,0.0,3603.981455227422
105,2016-04-16,7278.813529826157,-1257.5787965863326,8883.956361369454,7278.813529826157,7278.813529826157,-3176.341600686492,-3176.341600686492,-3176.341600686492,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872085949,366.3625872085949,366.3625872085949,-88.55816082308611,-88.55816082308611,-88.55816082308611,0.0,0.0,0.0,4102.471929139665
106,2016-04-17,7279.189070538249,-898.1021484562467,8811.854644585763,7279.189070538249,7279.189070538249,-3138.5732005574714,-3138.5732005574714,-3138.5732005574714,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138858234,392.0377138858234,392.0377138858234,-76.46488737129444,-76.46488737129444,-76.46488737129444,0.0,0.0,0.0,4140.615869980778
107,2016-04-18,7279.564611250342,-1198.5494522671008,8862.491490650342,7279.564611250342,7279.564611250342,-3403.414758821434,-3403.414758821434,-3403.414758821434,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030067487,111.70150030067487,111.70150030067487,-60.97023205010818,-60.97023205010818,-60.97023205010818,0.0,0.0,0.0,3876.1498524289077
108,2016-04-19,7279.940151962433,-2291.642640973695,8329.428832314588,7279.940151962433,7279.940151962433,-4153.660670264408,-4153.660670264408,-4153.660670264408,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661749525,-656.6726661749525,-656.6726661749525,-42.84197701745412,-42.84197701745412,-42.84197701745412,0.0,0.0,0.0,3126.279481698026
109,2016-04-20,7280.315692674526,-1399.9245713153944,8975.289795346262,7280.315692674526,7280.315692674526,-3538.5964445672,-3538.5964445672,-3538.5964445672,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812557651,-61.55397812557651,-61.55397812557651,-22.89643936962245,-22.89643936962245,-22.89643936962245,0.0,0.0,0.0,3741.719248107326
110,2016-04-21,7280.691233386618,-1316.6498419252337,8780.137681379689,7280.691233386618,7280.691233386618,-3484.2393314698816,-3484.2393314698816,-3484.2393314698816,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.11783552489992,-28.11783552489992,-28.11783552489992,-1.9754688729808916,-1.9754688729808916,-1.9754688729808916,0.0,0.0,0.0,3796.451901916736
111,2016-04-22,7281.066774098711,-1661.679679571207,8748.61810063558,7281.066774098711,7281.066774098711,-3558.826795874709,-3558.826795874709,-3558.826795874709,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157175135,-123.75732157175135,-123.75732157175135,19.076552769042415,19.076552769042415,19.076552769042415,0.0,0.0,0.0,3722.239978224002
112,2016-04-23,7281.4423148108035,-922.0859398860537,9542.186918987494,7281.4423148108035,7281.4423148108035,-3048.348333418184,-3048.348333418184,-3048.348333418184,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872090896,366.3625872090896,366.3625872090896,39.435106444727055,39.435106444727055,39.435106444727055,0.0,0.0,0.0,4233.09398139262
113,2016-04-24,7281.817855522895,-687.0902483220375,9128.115937951483,7281.817855522895,7281.817855522895,-3003.791558718297,-3003.791558718297,-3003.791558718297,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.03771388555896,392.03771388555896,392.03771388555896,58.316754468144666,58.316754468144666,58.316754468144666,0.0,0.0,0.0,4278.026296804598
114,2016-04-25,7282.1933962349885,-963.3825509957265,9345.362630765423,7282.1933962349885,7282.1933962349885,-3267.4458630298777,-3267.4458630298777,-3267.4458630298777,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.7015003001746,111.7015003001746,111.7015003001746,74.99866374194829,74.99866374194829,74.99866374194829,0.0,0.0,0.0,4014.747533205111
115,2016-04-26,7282.56893694708,-2110.467888816815,8233.763920381774,7282.56893694708,7282.56893694708,-4021.982717925758,-4021.982717925758,-4021.982717925758,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661753248,-656.6726661753248,-656.6726661753248,88.83597532156693,88.83597532156693,88.83597532156693,0.0,0.0,0.0,3260.586219021322
116,2016-04-27,7282.944477659173,-1223.5462345725978,9241.060018891962,7282.944477659173,7282.944477659173,-3416.4233702620363,-3416.4233702620363,-3416.4233702620363,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812455851,-61.55397812455851,-61.55397812455851,99.27663493452222,99.27663493452222,99.27663493452222,0.0,0.0,0.0,3866.5211073971363
117,2016-04-28,7283.320018371265,-1478.9057887514355,8980.095811775584,7283.320018371265,7283.320018371265,-3376.3904829935004,-3376.3904829935004,-3376.3904829935004,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524709132,-28.117835524709132,-28.117835524709132,105.87337960320912,105.87337960320912,105.87337960320912,0.0,0.0,0.0,3906.9295353777648
118,2016-04-29,7283.695559083358,-1882.871901069795,9185.646010202072,7283.695559083358,7283.695559083358,-3469.6106869132605,-3469.6106869132605,-3469.6106869132605,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157079436,-123.75732157079436,-123.75732157079436,108.29266172953483,108.29266172953483,108.29266172953483,0.0,0.0,0.0,3814.0848721700972
119,2016-04-30,7284.07109979545,-692.6376093883734,9547.840589170473,7284.07109979545,7284.07109979545,-2981.4630586004596,-2981.4630586004596,-2981.4630586004596,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720873747,366.36258720873747,366.36258720873747,106.32038126280345,106.32038126280345,106.32038126280345,0.0,0.0,0.0,4302.608041194991
120,2016-05-01,7284.446640507542,-741.9983349668743,9174.693109064958,7284.446640507542,7284.446640507542,-2962.2439268862863,-2962.2439268862863,-2962.2439268862863,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138856663,392.0377138856663,392.0377138856663,99.86438630004754,99.86438630004754,99.86438630004754,0.0,0.0,0.0,4322.2027136212555
121,2016-05-02,7284.822181219634,-1381.4543522210338,9181.982950417752,7284.822181219634,7284.822181219634,-3253.4907366087064,-3253.4907366087064,-3253.4907366087064,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030113004,111.70150030113004,111.70150030113004,88.95379016216398,88.95379016216398,88.95379016216398,0.0,0.0,0.0,4031.331444610928
